id,provider,name,subdivision_name,municipality,direct_download_url,latest_url,status,min_lat,max_lat,min_lon,max_lon
mdb-475,Delmarva Community Transit,,Maryland,Cambridge,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Delmarva_GTFS.zip,https://files.mobilitydatabase.org/mdb-475/latest.zip,inactive,38.366366,39.281552,-76.23424,-75.596215
mdb-476,St. Mary's Transit System (STS),,Maryland,Leonardtown,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/SM_GTFS.zip,https://files.mobilitydatabase.org/mdb-476/latest.zip,inactive,38.108913,38.500123,-76.832048,-76.365933
mdb-477,Prince George's County (The Bus),,Maryland,Prince George's County,https://data.trilliumtransit.com/gtfs/princegeorgescounty-md-us/princegeorgescounty-md-us.zip,https://files.mobilitydatabase.org/mdb-477/latest.zip,active,38.671639,39.09932,-77.008604,-76.717705
mdb-478,Virginia Railway Express (VRE),,District of Columbia,Washington,https://www.vre.org/gtfs/google_transit.zip,https://files.mobilitydatabase.org/mdb-478/latest.zip,deprecated,38.22099,38.89955,-77.52548,-77.00472
mdb-479,Charles County VanGo,,Maryland,La Plata,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Charles_GTFS.zip,https://files.mobilitydatabase.org/mdb-479/latest.zip,inactive,38.365716,38.676048,-77.220834,-76.772132
mdb-480,Calvert County Public Transportation,,Maryland,Chesapeake Beach,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Calvert_GTFS.zip,https://files.mobilitydatabase.org/mdb-480/latest.zip,inactive,38.322869,38.725993,-76.78077042,-76.406352
mdb-481,Potomac and Rappahannock Transportation Commission (PRTC),,Virginia,,http://www.prtctransit.org/feeds/google_transit.zip,https://files.mobilitydatabase.org/mdb-481/latest.zip,deprecated,38.215978,38.95909,-77.63731,-76.992485
mdb-482,Alexandria Transit Company (DASH),,Virginia,Alexandria,http://dashbus.com/google_transit.zip,https://files.mobilitydatabase.org/mdb-482/latest.zip,active,38.797661,38.869044,-77.142937,-77.040779
mdb-483,Fairfax Connector,,District of Columbia,Washington,https://www.fairfaxcounty.gov/connector/sites/connector/files/Assets/connector_gtfs.zip,https://files.mobilitydatabase.org/mdb-483/latest.zip,active,38.687795,39.027003,-77.465336,-77.02373
mdb-484,Fairfax CUE Bus (CUE),,Virginia,Fairfax,http://www.fairfaxva.gov/Home/ShowDocument?id=6713,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/fairfax-cue/1042/20210319/gtfs.zip,deprecated,,,,
mdb-485,Arlington Transit,,Virginia,Arlington County,https://www.arlingtontransit.com/shared/content/gtfs/art/google_transit.zip,https://files.mobilitydatabase.org/mdb-485/latest.zip,active,38.839365,38.925147,-77.162277,-77.049105
mdb-486,DC Circulator,Service Discontinued,District of Columbia,Washington,https://extranet.ddot.dc.gov/ddot_data/gtfs/dc-circulator.zip,https://files.mobilitydatabase.org/mdb-486/latest.zip,deprecated,38.845883,38.928722,-77.071558,-76.975457
mdb-487,DC Streetcar,,District of Columbia,Washington,http://data.trilliumtransit.com/gtfs/dcstreetcar-dc-us/dcstreetcar-dc-us.zip,https://files.mobilitydatabase.org/mdb-487/latest.zip,deprecated,38.897421983202,38.90030625,-77.00466218,-76.9667291977875
mdb-488,Montgomery County Department of Transportation (Ride On),,Maryland,Montgomery County,https://www.montgomerycountymd.gov/DOT-Transit/Resources/Files/GTFS/RideOnGTFS.zip,https://files.mobilitydatabase.org/mdb-488/latest.zip,active,38.93569,39.288509,-77.418659,-76.930802
mdb-489,Regional Transportation Agency of Central Maryland (RTA),,Maryland,Anne Arundel County,http://data.trilliumtransit.com/gtfs/centralmarylandrta-md-us/centralmarylandrta-md-us.zip,https://files.mobilitydatabase.org/mdb-489/latest.zip,active,38.966646,39.29077,-76.919365,-76.240669
mdb-490,BWI Thurgood Marshall Airport (BWI) Shuttle,,Maryland,Anne Arundel County,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/BWI_GTFS.zip,https://files.mobilitydatabase.org/mdb-490/latest.zip,inactive,39.1792093971593,39.1925816967402,-76.6942399031105,-76.658497
mdb-491,Annapolis Transit,,Maryland,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Annapolis_GTFS.zip,https://files.mobilitydatabase.org/mdb-491/latest.zip,deprecated,38.92884,39.0486949672717,-76.5673055566884,-76.481211
mdb-492,Queen Anne's County Ride,,Maryland,Easton,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/QA_GTFS.zip,https://files.mobilitydatabase.org/mdb-492/latest.zip,inactive,38.763999,39.046898,-76.543942,-76.055024
mdb-493,Charm City Circulator,,Maryland,Baltimore,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/CCC_GTFS.zip,https://files.mobilitydatabase.org/mdb-493/latest.zip,inactive,39.265901,39.328029,-76.634951,-76.584145
mdb-494,Shore Transit,,Maryland,Wicomico County,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Shore_GTFS.zip,https://files.mobilitydatabase.org/mdb-494/latest.zip,inactive,37.977740882,38.455257807,-75.863656417,-75.088711755
mdb-495,Ocean City Transportation,,Maryland,Ocean City,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/OC_GTFS.zip,https://files.mobilitydatabase.org/mdb-495/latest.zip,inactive,38.32724616,38.44946992,-75.10640766,-75.05239703
mdb-496,Peter Pan,,Massachusetts,Barnstable County,http://data.trilliumtransit.com/gtfs/peterpan-ma-us/peterpan-ma-us.zip,https://files.mobilitydatabase.org/mdb-496/latest.zip,inactive,38.89758,42.732892537699,-77.030038,-69.9736910800041
mdb-497,Washington County Transit,,Maryland,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/WC_GTFS.zip,https://files.mobilitydatabase.org/mdb-497/latest.zip,deprecated,39.5997022863592,39.719788562,-77.821214,-77.57312
mdb-498,Frederick County TransIT,,Maryland,Frederick County,https://maps.frederickcountymd.gov/google/google_transit.zip,https://files.mobilitydatabase.org/mdb-498/latest.zip,deprecated,39.27394213,39.70535974,-77.6651274148111,-77.3183056368857
mdb-499,Rabbit Transit,,Pennsylvania,York County,http://www.rabbittransit.org/infopoint/gtfs/google_transit.zip,https://files.mobilitydatabase.org/mdb-499/latest.zip,inactive,39.39941459,40.29388372,-77.27423287,-76.50190692
mdb-500,Carroll Transit System,,Maryland,Westminster,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Carroll_GTFS.zip,https://files.mobilitydatabase.org/mdb-500/latest.zip,inactive,39.364997,39.6641419422349,-77.176526,-76.8368470581853
mdb-501,Harford Transit LINK,,Maryland,Aberdeen,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Harford_GTFS.zip,https://files.mobilitydatabase.org/mdb-501/latest.zip,inactive,39.411194,39.596325,-76.369804,-76.004269
mdb-502,Southeastern Pennsylvania Transportation Authority (SEPTA),Bus,Delaware,New Castle County,https://www3.septa.org/developer/google_bus.zip,https://files.mobilitydatabase.org/mdb-502/latest.zip,active,39.803811,40.334014,-75.834693,-74.754202
mdb-503,Southeastern Pennsylvania Transportation Authority (SEPTA),Rail,Delaware,New Castle County,https://www3.septa.org/developer/google_rail.zip,https://files.mobilitydatabase.org/mdb-503/latest.zip,active,39.66969,40.30639,-75.76361,-74.75393
mdb-504,Cecil Transit,,Maryland,Elkton,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Cecil_GTFS.zip,https://files.mobilitydatabase.org/mdb-504/latest.zip,deprecated,39.549919,39.6832,-76.0763,-75.7435
mdb-505,PATCO Speedline,,Pennsylvania,Philadelphia,http://www.ridepatco.org/developers/PortAuthorityTransitCorporation.zip,https://files.mobilitydatabase.org/mdb-505/latest.zip,deprecated,39.833809,39.95531218795723,-75.167792,-75.000325
mdb-506,Lehigh and Northampton Transportation Authority (LANTA),,Pennsylvania,Allentown,https://github.com/LANTA-Transportation-Authority/GTFS-data/raw/master/lanta_gtfs_feed.zip,https://files.mobilitydatabase.org/mdb-506/latest.zip,inactive,40.527096,40.884444,-75.914081,-75.204932
mdb-507,Metropolitan Transit Authority (MTA),Long Island Rail Road,New York,Kings County,http://web.mta.info/developers/data/lirr/google_transit.zip,https://files.mobilitydatabase.org/mdb-507/latest.zip,active,40.5901817,41.09970991,-73.99358408,-71.95388103
mdb-508,New Jersey Transit (NJ Transit),Bus,New Jersey,Essex County,https://www.njtransit.com/bus_data.zip,https://files.mobilitydatabase.org/mdb-508/latest.zip,active,38.934548,41.254809,-75.52097,-73.939143
mdb-509,New Jersey Transit (NJ Transit),Rail,New Jersey,Essex County,https://www.njtransit.com/rail_data.zip,https://files.mobilitydatabase.org/mdb-509/latest.zip,active,39.363299,41.471784,-75.182327,-73.988331
mdb-510,Metropolitan Transit Authority (MTA),NYC Bus Company,New York,Bronx County,http://web.mta.info/developers/data/busco/google_transit.zip,https://files.mobilitydatabase.org/mdb-510/latest.zip,active,40.566123,40.933637,-74.016284,-73.702557
mdb-511,Metropolitan Transit Authority (MTA),NYC Subway Supplemented,New York,Bronx County,http://web.mta.info/developers/files/google_transit_supplemented.zip,https://files.mobilitydatabase.org/mdb-511/latest.zip,active,40.512764,40.903125,-74.251961,-73.755405
mdb-512,Metropolitan Transit Authority (MTA),Brooklyn Bus,New York,Kings County,http://web.mta.info/developers/data/nyct/bus/google_transit_brooklyn.zip,https://files.mobilitydatabase.org/mdb-512/latest.zip,active,40.572635,40.77535,-74.040876,-73.789588
mdb-513,Metropolitan Transit Authority (MTA),Manhattan Bus,New York,New York County,http://web.mta.info/developers/data/nyct/bus/google_transit_manhattan.zip,https://files.mobilitydatabase.org/mdb-513/latest.zip,active,40.701556,40.865166,-74.017384,-73.864375
mdb-514,Metropolitan Transit Authority (MTA),Staten Island Bus,New York,Richmond County,http://web.mta.info/developers/data/nyct/bus/google_transit_staten_island.zip,https://files.mobilitydatabase.org/mdb-514/latest.zip,active,40.502981,40.766314,-74.252016,-73.968693
mdb-515,NYC Ferry,,New York,Bronx County,http://nycferry.connexionz.net/rtt/public/utility/gtfs.aspx,https://files.mobilitydatabase.org/mdb-515/latest.zip,active,40.566157,40.805455,-74.074231,-73.76914
mdb-516,Metropolitan Transit Authority (MTA),NYC Subway,New York,Bronx County,http://web.mta.info/developers/data/nyct/subway/google_transit.zip,https://files.mobilitydatabase.org/mdb-516/latest.zip,active,40.512764,40.903125,-74.251961,-73.755405
mdb-517,Port Authority Trans-Hudson (PATH),,New Jersey,Jersey City,http://data.trilliumtransit.com/gtfs/path-nj-us/path-nj-us.zip,https://files.mobilitydatabase.org/mdb-517/latest.zip,active,40.7118,40.7495,-74.1649,-73.9876
mdb-518,Staten Island Ferry,,New York,New York County,http://www.nyc.gov/html/dot/downloads/misc/siferry-gtfs.zip,https://files.mobilitydatabase.org/mdb-518/latest.zip,active,40.644169,40.70136,-74.072201,-74.012666
mdb-519,Downtown Alliance,,New York,New York County,http://mjcaction.com/MJC_GTFS_Public/downtown_nyc_google_transit.zip,https://files.mobilitydatabase.org/mdb-519/latest.zip,active,40.70224,40.717259,-74.0180646256,-74.001689
mdb-520,Metropolitan Transit Authority (MTA),Queens Bus,New York,Queens County,http://web.mta.info/developers/data/nyct/bus/google_transit_queens.zip,https://files.mobilitydatabase.org/mdb-520/latest.zip,active,40.644892,40.842561,-73.987081,-73.701373
mdb-521,Nassau Inter-County Express (NICE Bus),,New York,Flower Hill,https://www.nicebus.com/NICE/media/nicebus-gtfs/NICE_GTFS.zip,https://files.mobilitydatabase.org/mdb-521/latest.zip,active,40.585956,40.863322,-73.829537,-73.408864
mdb-522,JFK Airtrain,,New York,Queens County,https://s3.amazonaws.com/datatools-511ny/public/Airtrain_JFK.zip,https://files.mobilitydatabase.org/mdb-522/latest.zip,inactive,40.642004,40.698942,-73.829638,-73.780067
mdb-523,Monroe County Transportation Authority (MCTA),,Pennsylvania,East Stroudsburg,https://www.gomcta.com/google_transit.zip,https://files.mobilitydatabase.org/mdb-523/latest.zip,inactive,40.9825553894,41.2190895081,-75.415588,-75.083481
mdb-524,"NY Waterway, Shore Line East, Metro-North Railroad, MNR Hudson Rail Link",,Connecticut,Ansonia,http://web.mta.info/developers/data/mnr/google_transit.zip,https://files.mobilitydatabase.org/mdb-524/latest.zip,active,40.752998,41.814722,-73.984528,-72.921747
mdb-525,NY Waterway,,New Jersey,Jersey City,https://s3.amazonaws.com/data.bytemark.co/nywaterway/nywaterway.zip,https://files.mobilitydatabase.org/mdb-525/latest.zip,inactive,40.433258,41.505781,-74.078826,-73.870225
mdb-526,Ulster County Area Transit,,New York,Ulster County,https://s3.amazonaws.com/datatools-511ny/public/UCAT_Ulster_County_Area_Transit.zip,https://files.mobilitydatabase.org/mdb-526/latest.zip,active,41.51816,42.14243,-74.50313,-73.92841
mdb-527,Westchester County Bee-Line System (WCDOT),,New York,,https://s3.amazonaws.com/datatools-511ny/public/Westchester_County_Bee-Line_System.zip,https://files.mobilitydatabase.org/mdb-527/latest.zip,deprecated,40.74128,41.421923,-73.989067,-73.659724
mdb-528,Metropolitan Transit Authority (MTA),Bronx Bus,New York,Bronx County,http://web.mta.info/developers/data/nyct/bus/google_transit_bronx.zip,https://files.mobilitydatabase.org/mdb-528/latest.zip,active,40.79965,40.912377,-73.955868,-73.783366
mdb-529,Norwalk Transit District,,Connecticut,Stamford,https://www.norwalktransit.com/s/GTFS_Data.zip,,deprecated,,,,
mdb-530,Greater Bridgeport Transit,,Connecticut,Bridgeport,http://data.trilliumtransit.com/gtfs/gbt-ct-us/gbt-ct-us.zip,https://files.mobilitydatabase.org/mdb-530/latest.zip,active,41.117939,41.320393,-73.415092,-73.032364
mdb-531,Access Allegany,,New York,Allegany County,https://s3.amazonaws.com/datatools-511ny/public/Access_Allegany.zip,https://files.mobilitydatabase.org/mdb-531/latest.zip,active,42.000082,42.462679,-78.467724,-77.764518
mdb-532,Hornell Area Transit,,New York,Hornell,https://s3.amazonaws.com/datatools-511ny/public/Hornell_Area_Transit.zip,https://files.mobilitydatabase.org/mdb-532/latest.zip,active,42.252687,42.567922,-77.794357,-77.317235
mdb-533,Rochester-Genesee Regional Transportation Authority (RGRTA),,New York,Monroe County,http://scheduledata.rgrta.com/google_transit.zip,https://files.mobilitydatabase.org/mdb-533/latest.zip,active,43.044569,43.25907,-77.759399,-76.99252
mdb-534,Centro,,New York,Syracuse,https://www.centro.org/CentroGTFS/CentroGTFS.zip,https://files.mobilitydatabase.org/mdb-534/latest.zip,active,42.441332,43.479595,-76.611471,-75.164526
mdb-535,Tompkins Consolidated Area Transit Inc,,New York,East Ithaca,https://s3.amazonaws.com/tcat-gtfs/tcat-ny-us.zip,https://files.mobilitydatabase.org/mdb-535/latest.zip,active,42.3279,42.59069,-76.677613,-76.281221
mdb-536,Chenango First Transit,,New York,Norwich,https://s3.amazonaws.com/datatools-511ny/public/Chenango_First_Transit.zip,https://files.mobilitydatabase.org/mdb-536/latest.zip,active,42.22937,42.739524,-75.783337,-75.331977
mdb-537,Berkshire Regional Transit Authority (BRTA),,Massachusetts,Pittsfield,http://data.trilliumtransit.com/gtfs/berkshire-ma-us/berkshire-ma-us.zip,https://files.mobilitydatabase.org/mdb-537/latest.zip,active,42.174175975919525,42.717058,-73.38091570133551,-72.600608
mdb-538,Capital District Transportation Authority (CDTA),,New York,Albany County,http://www.cdta.org/schedules/google_transit.zip,https://files.mobilitydatabase.org/mdb-538/latest.zip,active,42.467161,43.422089,-74.219321,-73.573049
mdb-539,Green Mountain Community Network (GMCN),,Massachusetts,Williamstown,http://data.trilliumtransit.com/gtfs/greenmtncn-vt-us/greenmtncn-vt-us.zip,https://files.mobilitydatabase.org/mdb-539/latest.zip,active,42.69514,43.18857,-73.247172,-72.85192913836568
mdb-540,Gloversville Transit Services,,New York,Fulton County,https://s3.amazonaws.com/datatools-511ny/public/Gloversville_Transit_Services.zip,https://files.mobilitydatabase.org/mdb-540/latest.zip,deprecated,42.935495,43.071231,-74.399364,-74.184569
mdb-541,City of Mechanicville Public Transit,,New York,City of Mechanicville,https://s3.amazonaws.com/datatools-511ny/public/City_of_Mechanicville_Public_Transit.zip,https://files.mobilitydatabase.org/mdb-541/latest.zip,active,42.896694,42.910148,-73.693199,-73.682921
mdb-542,Greater Glens Falls Transit,,New York,Saratoga Springs,https://s3.amazonaws.com/datatools-511ny/public/Greater_Glens_Falls_Transit_System.zip,,deprecated,,,,
mdb-543,Addison County Transit (ACTR),,Vermont,Middlebury,http://data.trilliumtransit.com/gtfs/addisoncounty-vt-us/addisoncounty-vt-us.zip,https://files.mobilitydatabase.org/mdb-543/latest.zip,inactive,43.607222,44.480452,-73.262769,-72.9503
mdb-544,Clinton County Public Transit (CCPT),,New York,Clinton County,https://s3.amazonaws.com/datatools-511ny/public/Clinton_County_Public_Transit.zip,https://files.mobilitydatabase.org/mdb-544/latest.zip,active,44.440456,45.002481,-73.913816,-73.363424
mdb-545,Franklin County Public Transportation,,New York,Malone,https://s3.amazonaws.com/datatools-511ny/public/Franklin_County_Public_Transportation.zip,https://files.mobilitydatabase.org/mdb-545/latest.zip,active,44.219766,44.989507,-74.567492,-73.468206
mdb-546,North Country Express Transit,,New York,Plattsburgh,https://s3.amazonaws.com/datatools-511ny/public/North_Country_Express.zip,https://files.mobilitydatabase.org/mdb-546/latest.zip,active,44.662523,44.933975,-74.989121,-73.435809
mdb-547,Lake Champlain Ferries,,New York,Clinton County,http://data.trilliumtransit.com/gtfs/lctferries-vt-us/lctferries-vt-us.zip,https://files.mobilitydatabase.org/mdb-547/latest.zip,active,44.301404212561,44.699028441487,-73.403367449566,-73.22120477250634
mdb-548,Suffolk County Transit,,New York,Amityville,https://www.suffolkcountyny.gov/Portals/0/formsdocs/publicworks/Zip/google_transit.zip,https://files.mobilitydatabase.org/mdb-548/latest.zip,inactive,40.623699,41.155227,-73.429017,-72.194203
mdb-549,Seastreak Ferry,,Massachusetts,New Bedford,http://seastreak.com/api/transit/google_transit.zip,https://files.mobilitydatabase.org/mdb-549/latest.zip,active,40.409395,41.815975,-74.078817,-70.096322
mdb-550,Shore Line East,,Connecticut,New Haven,http://www.shorelineeast.com/google_transit.zip,https://files.mobilitydatabase.org/mdb-550/latest.zip,inactive,40.753165,41.354158032583534,-73.977379,-72.0930764079094
mdb-551,Middletown Area Transit (MAT),,Connecticut,Berlin,http://data.trilliumtransit.com/gtfs/ninetown-connecticut-us/ninetown-connecticut-us.zip,https://files.mobilitydatabase.org/mdb-551/latest.zip,active,41.26143113595336,41.60872926547566,-72.809799,-72.0934518
mdb-552,Southeast Area Transit District,,Connecticut,,http://data.trilliumtransit.com/gtfs/seatbus-ct-us/seatbus-ct-us.zip,https://files.mobilitydatabase.org/mdb-552/latest.zip,deprecated,41.3099310659131,41.6137083625167,-72.210556,-71.8349448409511
mdb-553,Connecticut Transit,,Connecticut,Fairfield County,https://www.cttransit.com/sites/default/files/gtfs/googlect_transit.zip,https://files.mobilitydatabase.org/mdb-553/latest.zip,active,41.000207,42.02084,-73.773779,-71.794509
mdb-554,Block Island Ferry,,Massachusetts,Fall River,http://data.trilliumtransit.com/gtfs/blockislandferry-ri-us/blockislandferry-ri-us.zip,https://files.mobilitydatabase.org/mdb-554/latest.zip,active,41.17370448125912,41.70459204255202,-71.55667586293794,-71.16424722638703
mdb-555,DATTCO Motorcoach,,Massachusetts,New Bedford,http://data.trilliumtransit.com/gtfs/dattco-ma-us/dattco-ma-us.zip,https://files.mobilitydatabase.org/mdb-555/latest.zip,inactive,41.632089,42.350314,-71.075101,-70.91187
mdb-556,Plymouth & Brockton Street Railway Co,,Massachusetts,Barnstable,http://data.trilliumtransit.com/gtfs/plymouthbrockton-ma-us/plymouthbrockton-ma-us.zip,https://files.mobilitydatabase.org/mdb-556/latest.zip,active,41.52248663397503,42.365821,-71.05593552506,-70.279847
mdb-557,Hawai'i Mass Transit Agency (Hele-On Bus),,Hawaii,Hawai'i Island,http://www.heleonbus.org/transit-info-and-statistics/MTA_FEED4.zip,,deprecated,,,,
mdb-558,Huntington Park Express,,California,Los Angeles County,https://raw.githubusercontent.com/LACMTA/los-angeles-regional-gtfs/main/huntingtonpark-ca-us/huntingtonpark-ca-us.zip,https://files.mobilitydatabase.org/mdb-558/latest.zip,deprecated,33.9633554216803,33.9891364484214,-118.238692091684,-118.192457392484
mdb-559,Iowa City Transit System,,Iowa,Johnson County,http://data.trilliumtransit.com/gtfs/iowacitytransit-ia-us/iowacitytransit-ia-us.zip,https://files.mobilitydatabase.org/mdb-559/latest.zip,active,41.628025,41.68918934,-91.598839,-91.4688
mdb-560,Klamath Shuttle,,Oregon,Klamath County,https://oregon-gtfs.com/gtfs_data/klamathshuttle-or-us/klamathshuttle-or-us.zip,https://files.mobilitydatabase.org/mdb-560/latest.zip,inactive,42.225506,42.91113,-122.144812,-121.771952
mdb-562,City of Bell (La Campana),,California,Bell,http://data.trilliumtransit.com/gtfs/lacampana-ca-us/lacampana-ca-us.zip,https://files.mobilitydatabase.org/mdb-562/latest.zip,deprecated,33.9653511222492,33.9824536922432,-118.202539281078,-118.164965
mdb-563,La Puente LINK,,California,La Puente,http://data.trilliumtransit.com/gtfs/lapuente-ca-us/lapuente-ca-us.zip,https://files.mobilitydatabase.org/mdb-563/latest.zip,deprecated,34.0093465695576,34.0554403598575,-117.980788784323,-117.924657370715
mdb-564,RoadRUNNER Transit,,New Mexico,Las Cruces,http://mjcaction.com/MJC_GTFS_Public/lascrucesroadrunner_google_transit.zip,,deprecated,,,,
mdb-565,City of Las Vegas,,Nevada,Las Vegas,http://data.trilliumtransit.com/gtfs/lasvegasloop-nv-us/lasvegasloop-nv-us.zip,https://files.mobilitydatabase.org/mdb-565/latest.zip,inactive,36.14783250216431,36.17262843168905,-115.157172813709,-115.13942
mdb-566,Lewis County Public Transportation,,New York,Lewis County,https://s3.amazonaws.com/datatools-511ny/public/Lewis_County.zip,https://files.mobilitydatabase.org/mdb-566/latest.zip,active,43.076425,44.147359,-76.023384,-74.858814
mdb-567,L.E.W.I.S. Mountain Highway Transit,,Washington,Chehalis,http://data.trilliumtransit.com/gtfs/lmht-morton-us/lmht-morton-us.zip,https://files.mobilitydatabase.org/mdb-567/latest.zip,inactive,46.522289458157,46.7171997017871,-122.979824299701,-121.675902753039
mdb-568,Lower Columbia CAP (Community Action Program),,Washington,Cowlitz County,http://data.trilliumtransit.com/gtfs/lowercolumbiacap-wa-us/lowercolumbiacap-wa-us.zip,https://files.mobilitydatabase.org/mdb-568/latest.zip,active,45.6906915250296,46.283358015664014,-122.9345491047129,-122.66373300428032
mdb-569,Citibus,,Texas,Lubbock County,http://data.trilliumtransit.com/gtfs/lubbock-tx-us/lubbock-tx-us.zip,https://files.mobilitydatabase.org/mdb-569/latest.zip,active,33.51959212292779,33.61624480466659,-101.94836710850784,-101.79903922107276
mdb-570,Lynwood Trolley / Breeze,,California,Lynwood,https://raw.githubusercontent.com/LACMTA/los-angeles-regional-gtfs/main/lynwood-ca-us/lynwood-ca-us.zip,https://files.mobilitydatabase.org/mdb-570/latest.zip,inactive,33.9076946648605,33.9452214237674,-118.239279931577,-118.180320930699
mdb-571,Interurban Trolley,,Indiana,Elkhart County,http://macog.com/google/google_transit.zip,https://files.mobilitydatabase.org/mdb-571/latest.zip,active,41.22665,41.73996431,-86.251147,-85.789122
mdb-572,Madera County Transit,,California,Madera County,http://data.trilliumtransit.com/gtfs/maderactc-ca-us/maderactc-ca-us.zip,https://files.mobilitydatabase.org/mdb-572/latest.zip,active,36.8516460649093,37.338153445,-120.27610845245076,-119.49724359328462
mdb-573,Madison County Transit,,New York,Madison County,https://s3.amazonaws.com/datatools-511ny/public/Madison_Transit_Services.zip,https://files.mobilitydatabase.org/mdb-573/latest.zip,active,42.678322,43.155594,-75.969992,-75.389342
mdb-574,Makah Public Transit,,Washington,,http://mjcaction.com/MJC_GTFS_Public/makah_google_transit.zip,,deprecated,,,,
mdb-575,Metropolitan Transit Authority of Black Hawk County,,Iowa,Black Hawk County,http://mettransit.org/sites/default/files/MET_Transit_GTFS.zip,https://files.mobilitydatabase.org/mdb-575/latest.zip,deprecated,42.429376,42.539077,-92.473383,-92.298033
mdb-576,Middletown Area Transit,,Connecticut,,http://data.trilliumtransit.com/gtfs/middletown-ct-us/middletown-ct-us.zip,https://files.mobilitydatabase.org/mdb-576/latest.zip,deprecated,41.5034374574747,41.6087292654757,-72.809799,-72.4877517383079
mdb-577,Montebello Bus Lines,,California,,http://data.trilliumtransit.com/gtfs/montebello-ca-us/montebello-ca-us.zip,https://files.mobilitydatabase.org/mdb-577/latest.zip,deprecated,33.891737,34.1110781039375,-118.266356,-117.994749
mdb-578,Moorpark City Transit,,California,Ventura County,http://data.trilliumtransit.com/gtfs/moorparkcitytransit-ca-us/moorparkcitytransit-ca-us.zip,https://files.mobilitydatabase.org/mdb-578/latest.zip,active,34.26332,34.3020749386964,-118.90097,-118.835209
mdb-579,Morongo Basin Transit Authority,,California,San Bernardino County,http://data.trilliumtransit.com/gtfs/morongobasin-ca-us/morongobasin-ca-us.zip,https://files.mobilitydatabase.org/mdb-579/latest.zip,active,33.824092559338304,34.266281881282,-116.583611,-116.036132
mdb-580,Mount Adams Transportation Service,,Washington,Goldendale,http://data.trilliumtransit.com/gtfs/mountadams-wa-us/mountadams-wa-us.zip,https://files.mobilitydatabase.org/mdb-580/latest.zip,active,45.533467,46.593247,-122.650095,-119.102094
mdb-581,Mountain Express (MtnExp),,Colorado,Crested Butte,http://mjcaction.com/MJC_GTFS_Public/cb_mtnexpress_google_transit.zip,,active,,,,
mdb-582,North Central Regional Transit District (NCRTD),,New Mexico,Espanola,https://www.ncrtd.org/wp-content/uploads/2021/05/gtfs-5.12.21.zip,https://files.mobilitydatabase.org/mdb-582/latest.zip,inactive,35.000311,36.978963,-108.18002,-105.209957
mdb-583,Needles Area Transit,,California,Needles,http://data.trilliumtransit.com/gtfs/needles-ca-us/needles-ca-us.zip,https://files.mobilitydatabase.org/mdb-583/latest.zip,active,34.821873,34.851116701061,-114.62423844998,-114.595169
mdb-584,Newburgh Beacon Shuttle (Leprechaun Lines),,New York,Newburgh,https://s3.amazonaws.com/datatools-511ny/public/Newburgh_Beacon_Shuttle.zip,https://files.mobilitydatabase.org/mdb-584/latest.zip,inactive,41.498394,41.517948,-74.100904,-73.984502
mdb-585,South Shore Line,,Illinois,Cook County,http://www.mysouthshoreline.com/google/google_transit.zip,https://files.mobilitydatabase.org/mdb-585/latest.zip,active,41.597858,41.8841667,-87.6230556,-86.310951
mdb-586,Olean Area Transit System,,New York,Olean,https://s3.amazonaws.com/datatools-511ny/public/Olean_Area_Transit_System.zip,https://files.mobilitydatabase.org/mdb-586/latest.zip,active,42.065527495,42.1673,-78.766849,-78.41288
mdb-587,Omaha Metro,,Nebraska,Omaha,https://s3.amazonaws.com/omaha-metro/TrapezeExport/google_transit.zip,https://files.mobilitydatabase.org/mdb-587/latest.zip,deprecated,41.1405456595003,41.345776,-96.196039,-95.89996
mdb-588,Herkimer-Oneida Counties Transportation Study (HOCTS),,New York,Hamilton,https://s3.amazonaws.com/datatools-511ny/public/Oneida_County_Rural_Transit.zip,https://files.mobilitydatabase.org/mdb-588/latest.zip,inactive,42.307476,44.163689,-77.884659,-74.752197
mdb-589,Otsego Express Public Transportation,,New York,Otsego County,https://s3.amazonaws.com/datatools-511ny/public/Otsego_Express_Public_Transit.zip,https://files.mobilitydatabase.org/mdb-589/latest.zip,active,42.296663,42.883622,-75.414187,-74.673015
mdb-590,Let'er Bus,,Oregon,Umatilla County,https://oregon-gtfs.trilliumtransit.com/gtfs_data/pendleton-or-us/pendleton-or-us.zip,https://files.mobilitydatabase.org/mdb-590/latest.zip,active,45.64519954,45.6882390709885,-118.84461887029948,-118.749787195
